cust_code,customer_name,item_code,item_description,invoice_date,invoice_no,quantity,price,amount,cost,profit,margin,source_file
LABABA,2817347 Ontario Inc. / Bar Banane,11005,Lobster (1.25),2025-05-16,0953459,5.6,19.95,111.72,98.74,12.98,11.62,DSCI01062025.txt
LABABA,2817347 Ontario Inc. / Bar Banane,11005,Lobster (1.25),2025-05-21,0954020,2.7,19.95,53.87,47.61,6.26,11.63,DSCI01062025.txt
LABABA,2817347 Ontario Inc. / Bar Banane,11005,Lobster (1.25),2025-05-23,0954382,5.1,19.95,101.75,73.90,27.85,27.37,DSCI01062025.txt
LABABA,2817347 Ontario Inc. / Bar Banane,11005,Lobster (1.25),2025-05-28,0955046,2.7,19.95,53.87,33.16,20.71,38.45,DSCI01062025.txt
LABABA,2817347 Ontario Inc. / Bar Banane,11005,Lobster (1.25),2025-05-30,0955506,5.8,19.95,115.71,71.22,44.49,38.45,DSCI01062025.txt
LABABA,2817347 Ontario Inc. / Bar Banane,11005,Lobster (1.25),2025-06-04,0956218,2.6,19.95,51.87,30.28,21.59,41.63,DSCI01062025.txt
LABABA,2817347 Ontario Inc. / Bar Banane,11005,Lobster (1.25),2025-06-06,0956591,5.41,19.95,107.93,62.65,45.28,41.95,DSCI01062025.txt
LABABA,2817347 Ontario Inc. / Bar Banane,11005,Lobster (1.25),2025-06-11,0957329,2.65,19.95,52.87,30.69,22.18,41.95,DSCI01062025.txt
LABABA,2817347 Ontario Inc. / Bar Banane,11005,Lobster (1.25),2025-06-14,0957950,2.55,19.95,50.87,29.53,21.34,41.95,DSCI01062025.txt
LABABA,2817347 Ontario Inc. / Bar Banane,11005,Lobster (1.25),2025-06-18,0958526,1.3,19.95,25.94,15.06,10.88,41.96,DSCI01062025.txt
LABABA,2817347 Ontario Inc. / Bar Banane,11005,Lobster (1.25),2025-06-19,0958709,2.7,19.95,53.87,31.27,22.60,41.95,DSCI01062025.txt
LABABA,2817347 Ontario Inc. / Bar Banane,11005,Lobster (1.25),2025-06-26,0959856,2.75,19.95,54.86,31.31,23.55,42.93,DSCI01062025.txt
LABABA,2817347 Ontario Inc. / Bar Banane,11005,Lobster (1.25),2025-06-28,0960243,2.55,19.95,50.87,29.03,21.84,42.93,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-01-03,0936033,6.6,23.95,158.07,100.12,57.95,36.66,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-01-04,0936229,6.8,23.95,162.86,103.65,59.21,36.36,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-01-10,0936847,5.4,23.95,129.33,83.55,45.78,35.40,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-01-11,0936960,9.5,23.95,227.53,146.98,80.55,35.40,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-01-15,0937348,4,23.95,95.80,61.89,33.91,35.40,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-01-16,0937534,3.9,26.95,105.11,61.40,43.71,41.58,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-01-17,0937676,2.68,26.95,72.23,42.20,30.03,41.58,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-01-18,0937829,7.75,26.95,208.86,122.02,86.84,41.58,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-01-22,0938222,3.75,26.95,101.06,59.96,41.10,40.67,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-01-23,0938396,3.95,26.95,106.45,63.16,43.29,40.67,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-01-24,0938535,4.2,26.95,113.19,67.16,46.03,40.67,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-01-25,0938722,4,26.95,107.80,63.96,43.84,40.67,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-01-29,0939108,5.25,26.95,141.49,84.13,57.36,40.54,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-01-30,0939286,2.7,26.95,72.77,44.38,28.39,39.02,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-01-31,0939429,8.9,26.95,239.86,146.27,93.59,39.02,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-01-31,0939463,8.9,26.95,239.86,146.27,93.59,39.02,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-02-01,0939638,6.65,26.95,179.22,109.29,69.93,39.02,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-02-05,0940029,4.05,26.95,109.15,66.56,42.59,39.02,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-02-06,0940209,3.05,26.95,82.20,50.83,31.37,38.17,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-02-07,0940360,6.7,26.95,180.57,111.66,68.91,38.17,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-02-08,0940543,4.1,26.95,110.50,68.33,42.17,38.17,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-02-12,0940973,5.25,26.95,141.49,87.49,54.00,38.16,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-02-13,0941161,2.85,26.95,76.81,48.29,28.52,37.13,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-02-14,0941247,11.6,26.95,312.62,196.88,115.74,37.02,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-02-15,0941496,2.75,26.95,74.11,46.67,27.44,37.02,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-02-19,0941769,4.1,26.95,110.50,69.71,40.79,36.92,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-02-21,0942107,5.4,26.95,145.53,92.69,52.84,36.31,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-02-22,0942237,5.35,26.95,144.18,91.83,52.35,36.31,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-02-26,0942609,2.65,26.95,71.42,47.10,24.32,34.05,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-02-27,0942831,2.55,26.95,68.72,45.33,23.39,34.04,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-02-28,0942976,4.12,26.95,111.03,73.23,37.80,34.04,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-03-01,0943135,5.2,26.95,140.14,92.43,47.71,34.04,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-03-05,0943558,3.95,26.95,106.45,70.33,36.12,33.93,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-03-07,0943862,9.6,26.95,258.72,170.93,87.79,33.93,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-03-12,0944395,5.3,26.95,142.84,95.87,46.97,32.89,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-03-15,0944851,5.3,26.95,142.84,96.62,46.22,32.36,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-03-19,0945234,3.95,26.95,106.45,72.01,34.44,32.36,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-03-20,0945399,5.25,26.95,141.49,95.71,45.78,32.36,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-03-21,0945552,3.5,26.95,94.33,63.80,30.53,32.36,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-03-22,0945729,5.45,26.95,146.88,99.35,47.53,32.36,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-03-26,0946182,3.95,26.95,106.45,72.78,33.67,31.63,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-03-27,0946344,3.9,26.95,105.11,71.79,33.32,31.70,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-03-28,0946499,7.2,26.95,194.04,132.54,61.50,31.69,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-03-29,0946715,2.85,26.95,76.81,52.46,24.35,31.70,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-04-02,0947146,4.1,26.95,110.50,75.87,34.63,31.34,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-04-04,0947441,7.3,26.95,196.74,135.08,61.66,31.34,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-04-05,0947585,9.2,26.95,247.94,173.77,74.17,29.91,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-04-09,0948091,3.93,26.95,105.91,74.23,31.68,29.91,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-04-10,0948249,2.55,26.95,68.72,48.37,20.35,29.62,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-04-11,0948448,5.3,26.95,142.84,101.31,41.53,29.08,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-04-12,0948602,3.85,26.95,103.76,74.08,29.68,28.60,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-04-16,0949091,3.75,26.95,101.06,72.36,28.70,28.40,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-04-17,0949307,8.9,26.95,239.86,171.11,68.75,28.66,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-04-19,0949473,6.25,26.95,168.44,120.16,48.28,28.66,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-04-23,0949942,5.5,26.95,148.23,106.63,41.60,28.07,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-04-24,0950095,2.55,26.95,68.72,49.21,19.51,28.39,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-04-25,0950306,2.75,26.95,74.11,53.07,21.04,28.39,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-04-26,0950461,4.9,26.95,132.06,94.56,37.50,28.40,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-04-30,0950944,4,26.95,107.80,74.57,33.23,30.82,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-05-01,0951125,2.8,26.95,75.46,52.81,22.65,30.01,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-05-02,0951314,5.6,19.95,111.72,105.63,6.09,5.46,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-05-03,0951486,5.45,19.95,108.73,102.80,5.93,5.46,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-05-07,0952017,4.15,19.95,82.79,74.09,8.70,10.50,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-05-08,0952212,2.6,19.95,51.87,46.42,5.45,10.51,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-05-09,0952408,5.8,19.95,115.71,104.29,11.42,9.87,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-05-10,0952619,4.05,19.95,80.80,72.82,7.98,9.87,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-05-14,0953162,3.95,19.95,78.80,69.44,9.36,11.88,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-05-16,0953462,7.1,19.95,141.65,125.19,16.46,11.62,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-05-17,0953662,5.45,19.95,108.73,96.09,12.64,11.62,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-05-21,0954019,2.8,19.95,55.86,49.37,6.49,11.62,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-05-22,0954249,3.8,19.95,75.81,67.00,8.81,11.62,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-05-23,0954447,2.55,19.95,50.87,36.95,13.92,27.36,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-05-24,0954591,4,19.95,79.80,57.96,21.84,27.36,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-05-28,0955092,4.15,19.95,82.79,50.97,31.82,38.44,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-05-30,0955485,6.45,19.95,128.68,79.21,49.47,38.45,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-05-31,0955667,6.6,19.95,131.67,81.05,50.62,38.45,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-06-04,0956256,3.95,19.95,78.80,46.00,32.80,41.63,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-06-05,0956411,2.65,19.95,52.87,30.69,22.18,41.95,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-06-06,0956589,3.95,19.95,78.80,45.75,33.05,41.95,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-06-07,0956831,2.6,19.95,51.87,30.11,21.76,41.95,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-06-11,0957349,2.65,19.95,52.87,30.69,22.18,41.95,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-06-12,0957599,2.7,19.95,53.87,31.27,22.60,41.95,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-06-13,0957807,4.25,19.95,84.79,49.22,35.57,41.95,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-06-14,0958020,5.65,19.95,112.72,65.43,47.29,41.95,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-06-18,0958525,2.75,19.95,54.86,31.85,23.01,41.95,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-06-19,0958774,3.95,19.95,78.80,45.75,33.05,41.95,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-06-20,0958927,8.2,19.95,163.59,94.97,68.62,41.95,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-06-21,0959180,4,19.95,79.80,46.33,33.47,41.95,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-06-25,0959686,4.1,19.95,81.80,47.48,34.32,41.95,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-06-27,0960061,5.4,19.95,107.73,61.48,46.25,42.93,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2025-06-28,0960237,3.9,19.95,77.81,44.40,33.41,42.94,DSCI01062025.txt
LANHAL,Langdon hall Country House Hotel & Spa,11005,Lobster (1.25),2025-01-21,0938115,8,27.95,223.60,125.96,97.64,43.67,DSCI01062025.txt
LANHAL,Langdon hall Country House Hotel & Spa,11005,Lobster (1.25),2025-02-11,0940793,13.1,27.95,366.15,218.31,147.84,40.38,DSCI01062025.txt
LANHAL,Langdon hall Country House Hotel & Spa,11005,Lobster (1.25),2025-03-10,0944111,10.3,27.95,287.89,186.31,101.58,35.29,DSCI01062025.txt
LESEBI,Le Sélect Bistro,11005,Lobster (1.25),2025-01-04,0936187,2.55,22.95,58.52,38.87,19.65,33.58,DSCI01062025.txt
LESEBI,Le Sélect Bistro,11005,Lobster (1.25),2025-01-13,0937094,1.25,22.95,28.69,19.34,9.35,32.59,DSCI01062025.txt
LESEBI,Le Sélect Bistro,11005,Lobster (1.25),2025-01-14,0937210,1.3,26.95,35.04,20.11,14.93,42.60,DSCI01062025.txt
LESEBI,Le Sélect Bistro,11005,Lobster (1.25),2025-01-17,0937671,5,26.95,134.75,78.72,56.03,41.58,DSCI01062025.txt
LESEBI,Le Sélect Bistro,11005,Lobster (1.25),2025-01-18,0937812,2.6,26.95,70.07,40.94,29.13,41.58,DSCI01062025.txt
LESEBI,Le Sélect Bistro,11005,Lobster (1.25),2025-01-23,0938373,1.25,26.95,33.69,19.99,13.70,40.67,DSCI01062025.txt
LESEBI,Le Sélect Bistro,11005,Lobster (1.25),2025-01-24,0938525,2.7,26.95,72.77,43.17,29.60,40.67,DSCI01062025.txt
LESEBI,Le Sélect Bistro,11005,Lobster (1.25),2025-05-24,0954551,1.3,16.95,22.04,18.84,3.20,14.53,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-01-02,0935931,13.5,21.95,296.33,201.49,94.84,32.01,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-01-06,0936324,19.8,21.95,434.61,304.88,129.73,29.85,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-01-09,0936687,13.4,21.95,294.13,207.32,86.81,29.52,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-01-13,0937106,19.8,21.95,434.61,306.33,128.28,29.52,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-01-16,0937521,13.1,26.95,353.05,206.26,146.79,41.58,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-01-21,0938067,19.1,26.95,514.75,300.72,214.03,41.58,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-01-24,0938530,13.95,26.95,375.95,223.06,152.89,40.67,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-01-25,0938693,5.35,26.95,144.18,85.55,58.63,40.67,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-01-29,0939156,26.6,26.95,716.87,426.27,290.60,40.54,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-01-31,0939432,21.5,26.95,579.43,353.36,226.07,39.02,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-02-04,0939887,13.2,26.95,355.74,216.95,138.79,39.02,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-02-06,0940207,26.3,26.95,708.79,438.29,270.50,38.16,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-02-07,0940357,27.4,26.95,738.43,456.62,281.81,38.16,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-02-10,0940639,26.9,26.95,724.96,448.29,276.67,38.16,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-02-11,0940760,33.5,26.95,902.83,558.28,344.55,38.16,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-02-12,0940940,26.9,26.95,724.96,448.29,276.67,38.16,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-02-13,0941114,58.5,26.95,1576.58,991.23,585.35,37.13,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-02-18,0941599,13.3,26.95,358.44,225.73,132.71,37.02,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-02-20,0941910,20,26.95,539.00,340.04,198.96,36.91,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-02-21,0942036,13.3,26.95,358.44,228.29,130.15,36.31,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-02-24,0942340,26.6,26.95,716.87,456.58,260.29,36.31,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-03-03,0943256,13.1,26.95,353.05,232.86,120.19,34.04,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-03-05,0943523,27.8,26.95,749.21,494.99,254.22,33.93,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-03-06,0943686,26.8,26.95,722.26,477.18,245.08,33.93,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-03-10,0944104,20,26.95,539.00,361.76,177.24,32.88,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-03-14,0944674,13.2,26.95,355.74,240.63,115.11,32.36,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-03-18,0945083,13,26.95,350.35,236.99,113.36,32.36,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-03-21,0945546,20.7,26.95,557.87,377.35,180.52,32.36,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-03-26,0946146,20.4,26.95,549.78,375.89,173.89,31.63,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-04-11,0948444,13.1,26.95,353.05,250.41,102.64,29.07,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-04-16,0949068,12.8,26.95,344.96,246.99,97.97,28.40,DSCI01062025.txt
LUCIE,Lucie,11005,Lobster (1.25),2025-04-23,0949889,27,26.95,727.65,523.43,204.22,28.07,DSCI01062025.txt
LUXE,Luxe Appliance Studio,11005,Lobster (1.25),2025-01-21,0938084,5.15,27.95,143.94,81.09,62.85,43.67,DSCI01062025.txt
LYLATO,Lyla Toronto,11005,Lobster (1.25),2025-01-02,0935930,16.4,21.95,359.98,244.77,115.21,32.00,DSCI01062025.txt
LYLATO,Lyla Toronto,11005,Lobster (1.25),2025-02-26,0942649,10.75,26.95,289.71,191.08,98.63,34.04,DSCI01062025.txt
LYLATO,Lyla Toronto,11005,Lobster (1.25),2025-04-02,0947145,14.3,26.95,385.39,264.61,120.78,31.34,DSCI01062025.txt
LYLATO,Lyla Toronto,11005,Lobster (1.25),2025-05-22,0954169,12.7,19.95,253.37,223.93,29.44,11.62,DSCI01062025.txt
LYLATO,Lyla Toronto,11005,Lobster (1.25),2025-06-28,0960242,11.3,15.95,180.24,128.65,51.59,28.62,DSCI01062025.txt
LYLATO,Lyla Toronto,11005,Lobster (1.25),2025-06-30,0960388,11,15.95,175.45,125.23,50.22,28.62,DSCI01062025.txt
MADTO,1001069379 Ontario Inc/ Mademoiselle,11005,Lobster (1.25),2025-03-24,0945784,18.6,26.95,501.27,339.07,162.20,32.36,DSCI01062025.txt
MADTOR,DO NOT USE THIS ACOUNT,11005,Lobster (1.25),2025-01-08,0936572,2.75,21.95,60.36,42.55,17.81,29.51,DSCI01062025.txt
MADTOR,DO NOT USE THIS ACOUNT,11005,Lobster (1.25),2025-01-08,0936576,12.9,21.95,283.16,199.58,83.58,29.52,DSCI01062025.txt
MARRES,Marked Restaurant/RUNWAY06,11005,Lobster (1.25),2025-03-24,0945888,1.3,26.95,35.04,23.70,11.34,32.37,DSCI01062025.txt
MARRES,Marked Restaurant/RUNWAY06,11005,Lobster (1.25),2025-04-08,0947879,2.65,26.95,71.42,50.05,21.37,29.92,DSCI01062025.txt
MORETT,Moretti Toronto - Pizzeria Moretti,11005,Lobster (1.25),2025-02-26,0942650,13,26.95,350.35,231.08,119.27,34.04,DSCI01062025.txt
MORETT,Moretti Toronto - Pizzeria Moretti,11005,Lobster (1.25),2025-06-10,0957170,20.3,16.95,344.09,235.10,108.99,31.67,DSCI01062025.txt
MORETT,Moretti Toronto - Pizzeria Moretti,11005,Lobster (1.25),2025-06-12,0957636,20.2,16.95,342.39,233.94,108.45,31.67,DSCI01062025.txt
MORETT,Moretti Toronto - Pizzeria Moretti,11005,Lobster (1.25),2025-06-19,0958698,26.7,16.95,452.57,309.22,143.35,31.67,DSCI01062025.txt
MOTTON,Mother Tongue,11005,Lobster (1.25),2025-01-23,0938371,6.5,26.95,175.18,103.93,71.25,40.67,DSCI01062025.txt
MOTTON,Mother Tongue,11005,Lobster (1.25),2025-01-25,0938691,5.3,26.95,142.84,84.75,58.09,40.67,DSCI01062025.txt
MOTTON,Mother Tongue,11005,Lobster (1.25),2025-02-08,0940513,2.7,26.95,72.77,45.00,27.77,38.17,DSCI01062025.txt
MOTTON,Mother Tongue,11005,Lobster (1.25),2025-02-19,0941773,5.25,26.95,141.49,89.26,52.23,36.91,DSCI01062025.txt
MOTTON,Mother Tongue,11005,Lobster (1.25),2025-03-08,0943979,5.15,26.95,138.79,93.15,45.64,32.88,DSCI01062025.txt
MOTTON,Mother Tongue,11005,Lobster (1.25),2025-03-21,0945543,5.55,26.95,149.57,101.17,48.40,32.36,DSCI01062025.txt
MOTTON,Mother Tongue,11005,Lobster (1.25),2025-04-10,0948328,2.55,26.95,68.72,48.74,19.98,29.07,DSCI01062025.txt
MOTTON,Mother Tongue,11005,Lobster (1.25),2025-04-12,0948590,1.3,26.95,35.04,25.02,10.02,28.61,DSCI01062025.txt
MOTTON,Mother Tongue,11005,Lobster (1.25),2025-05-02,0951271,1.35,18.95,25.58,25.46,0.12,0.46,DSCI01062025.txt
MOTTON,Mother Tongue,11005,Lobster (1.25),2025-05-24,0954552,1.3,16.95,22.04,18.84,3.20,14.53,DSCI01062025.txt
MOTTON,Mother Tongue,11005,Lobster (1.25),2025-05-26,0954735,2.6,16.95,44.07,37.68,6.39,14.51,DSCI01062025.txt
MOTTON,Mother Tongue,11005,Lobster (1.25),2025-06-09,0956956,1.25,16.95,21.19,14.48,6.71,31.68,DSCI01062025.txt
MOTTON,Mother Tongue,11005,Lobster (1.25),2025-06-13,0957857,6.9,16.95,116.96,79.91,37.05,31.68,DSCI01062025.txt
ONE-JH,One Time Customer - Jessie,11005,Lobster (1.25),2025-03-21,0945447,4,0,0.00,72.92,-72.92,0.00,DSCI01062025.txt
ONE-JH,One Time Customer - Jessie,11005,Lobster (1.25),2025-05-10,0952584,2.7,0,0.00,48.55,-48.55,0.00,DSCI01062025.txt
PEADIV,Pearl Diver,11005,Lobster (1.25),2025-01-07,0936429,1.1,23.95,26.35,17.02,9.33,35.41,DSCI01062025.txt
