cust_code,customer_name,item_code,item_description,invoice_date,invoice_no,quantity,price,amount,cost,profit,margin,source_file
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-09-15,0971536,10,0,0.00,23.06,-23.06,0.00,DSCI07122025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-10-10,0975448,6,0,0.00,13.83,-13.83,0.00,DSCI07122025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-10-27,0977796,10,0,0.00,23.06,-23.06,0.00,DSCI07122025.txt
LIBSOH,Liberty Soho Restaurant Inc. - D1,10008,"EA -discounts, delivery fees",2025-12-24,0986588,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
LILRES,Liliana Restaurant,10008,"EA -discounts, delivery fees",2025-10-09,0975290,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
LISBHO,Lisbon Hotel (Harris Square) Inc,10008,"EA -discounts, delivery fees",2025-08-02,0965423,1,20,20.00,1.39,18.61,93.03,DSCI07122025.txt
LUXE,Luxe Appliance Studio,10008,"EA -discounts, delivery fees",2025-11-12,0980211,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
MALECA,Major League Catering,10008,"EA -discounts, delivery fees",2025-08-29,0969239,1,25,25.00,2.28,22.72,90.89,DSCI07122025.txt
MALECA,Major League Catering,10008,"EA -discounts, delivery fees",2025-11-20,0981503,1,25,25.00,2.31,22.69,90.78,DSCI07122025.txt
MANITA,Manita Ossington,10008,"EA -discounts, delivery fees",2025-09-25,0973222,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
MANITA,Manita Ossington,10008,"EA -discounts, delivery fees",2025-12-08,0984093,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
MARPIZ,Martine's Wine Bar,10008,"EA -discounts, delivery fees",2025-11-11,0980040,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
MASB-E,Mascot Brewery Inc. - Etobicoke,10008,"EA -discounts, delivery fees",2025-07-09,0961596,1,20,20.00,1.05,18.95,94.73,DSCI07122025.txt
MASB-E,Mascot Brewery Inc. - Etobicoke,10008,"EA -discounts, delivery fees",2025-07-19,0963260,1,20,20.00,1.05,18.95,94.73,DSCI07122025.txt
MASB-E,Mascot Brewery Inc. - Etobicoke,10008,"EA -discounts, delivery fees",2025-07-21,0963397,1,20,20.00,1.05,18.95,94.73,DSCI07122025.txt
MASB-E,Mascot Brewery Inc. - Etobicoke,10008,"EA -discounts, delivery fees",2025-07-28,0964466,1,20,20.00,1.39,18.61,93.03,DSCI07122025.txt
MASB-E,Mascot Brewery Inc. - Etobicoke,10008,"EA -discounts, delivery fees",2025-08-02,0965404,1,20,20.00,1.39,18.61,93.03,DSCI07122025.txt
MASB-E,Mascot Brewery Inc. - Etobicoke,10008,"EA -discounts, delivery fees",2025-08-21,0968083,1,20,20.00,1.75,18.25,91.27,DSCI07122025.txt
MASB-E,Mascot Brewery Inc. - Etobicoke,10008,"EA -discounts, delivery fees",2025-10-25,0977747,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
MASB-E,Mascot Brewery Inc. - Etobicoke,10008,"EA -discounts, delivery fees",2025-11-03,0978838,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
MASB-E,Mascot Brewery Inc. - Etobicoke,10008,"EA -discounts, delivery fees",2025-11-14,0980602,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
MASB-E,Mascot Brewery Inc. - Etobicoke,10008,"EA -discounts, delivery fees",2025-11-22,0981851,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
MASB-E,Mascot Brewery Inc. - Etobicoke,10008,"EA -discounts, delivery fees",2025-12-04,0983522,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
MASB-E,Mascot Brewery Inc. - Etobicoke,10008,"EA -discounts, delivery fees",2025-12-08,0984069,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
MASB-E,Mascot Brewery Inc. - Etobicoke,10008,"EA -discounts, delivery fees",2025-12-12,0984878,1,0,0.00,2.31,-2.31,0.00,DSCI07122025.txt
MASB-E,Mascot Brewery Inc. - Etobicoke,10008,"EA -discounts, delivery fees",2025-12-20,0986184,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
MASBRE,Mascot Brewery Inc. - Toronto,10008,"EA -discounts, delivery fees",2025-07-18,0963035,1,20,20.00,1.05,18.95,94.73,DSCI07122025.txt
MAVEN,Maven,10008,"EA -discounts, delivery fees",2025-07-10,0961873,1,20,20.00,1.05,18.95,94.73,DSCI07122025.txt
MAVEN,Maven,10008,"EA -discounts, delivery fees",2025-07-12,0962242,1,20,20.00,1.05,18.95,94.73,DSCI07122025.txt
MAVEN,Maven,10008,"EA -discounts, delivery fees",2025-11-07,0979558,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
MELADE,Melrose on Adelaide,10008,"EA -discounts, delivery fees",2025-10-30,0978420,1,40,40.00,2.31,37.69,94.24,DSCI07122025.txt
MERRES,Merlot Restaurant,10008,"EA -discounts, delivery fees",2025-08-05,0965495,1,20,20.00,1.39,18.61,93.03,DSCI07122025.txt
MERRES,Merlot Restaurant,10008,"EA -discounts, delivery fees",2025-08-11,0966483,1,20,20.00,1.39,18.61,93.03,DSCI07122025.txt
MILIIN,Miss Likklemores Inc,10008,"EA -discounts, delivery fees",2025-12-29,0987215,1,35,35.00,2.31,32.69,93.41,DSCI07122025.txt
MILOU,Milou,10008,"EA -discounts, delivery fees",2025-10-31,0978513,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
MIMICH,Davenport Restaurant Inc./ MiMi Chinese,10008,"EA -discounts, delivery fees",2025-08-07,0966052,1,40,40.00,1.39,38.61,96.51,DSCI07122025.txt
MOTTON,Mother Tongue,10008,"EA -discounts, delivery fees",2025-07-21,0963386,1,20,20.00,1.05,18.95,94.73,DSCI07122025.txt
NGOGO,NGOGO,10008,"EA -discounts, delivery fees",2025-07-14,0962284,1,20,20.00,1.05,18.95,94.73,DSCI07122025.txt
NLGINZ,N.L. Ginzburg,10008,"EA -discounts, delivery fees",2025-12-22,0986388,1,25,25.00,2.31,22.69,90.78,DSCI07122025.txt
O&B-CT,OBR Catering LTD - One York THIRD FLOOR,10008,"EA -discounts, delivery fees",2025-10-22,0977098,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
O&B-CT,OBR Catering LTD - One York THIRD FLOOR,10008,"EA -discounts, delivery fees",2025-12-05,0983749,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
O&B-PA,O&B Carne LTD / Parcheggio,10008,"EA -discounts, delivery fees",2025-10-30,0978398,1,25,25.00,2.31,22.69,90.78,DSCI07122025.txt
OCESEA,Oceans Seafood Company,10008,"EA -discounts, delivery fees",2025-10-01,0974185,12,30,360.00,27.67,332.33,92.31,DSCI07122025.txt
OCESEA,Oceans Seafood Company,10008,"EA -discounts, delivery fees",2025-11-01,0980128,12,30,360.00,27.67,332.33,92.31,DSCI07122025.txt
OCESEA,Oceans Seafood Company,10008,"EA -discounts, delivery fees",2025-12-01,0983813,12,30,360.00,27.67,332.33,92.31,DSCI07122025.txt
OCESEA,Oceans Seafood Company,10008,"EA -discounts, delivery fees",2025-12-19,0985911,1,0,0.00,2.31,-2.31,0.00,DSCI07122025.txt
OKREBA,Okini Restaurant & Bar,10008,"EA -discounts, delivery fees",2025-07-02,0960446,1,48,48.00,1.05,46.95,97.80,DSCI07122025.txt
OKREBA,Okini Restaurant & Bar,10008,"EA -discounts, delivery fees",2025-07-07,0961238,1,48,48.00,1.05,46.95,97.80,DSCI07122025.txt
OKREBA,Okini Restaurant & Bar,10008,"EA -discounts, delivery fees",2025-07-07,0961341,1,48,48.00,1.05,46.95,97.80,DSCI07122025.txt
OKREBA,Okini Restaurant & Bar,10008,"EA -discounts, delivery fees",2025-08-18,0967592,1,48,48.00,1.39,46.61,97.10,DSCI07122025.txt
OKREBA,Okini Restaurant & Bar,10008,"EA -discounts, delivery fees",2025-09-08,0970555,1,48,48.00,2.28,45.72,95.26,DSCI07122025.txt
OKREBA,Okini Restaurant & Bar,10008,"EA -discounts, delivery fees",2025-11-10,0979865,1,48,48.00,2.31,45.69,95.20,DSCI07122025.txt
OKREBA,Okini Restaurant & Bar,10008,"EA -discounts, delivery fees",2025-12-03,0983172,1,48,48.00,2.31,45.69,95.20,DSCI07122025.txt
ONE-AZ,One Time Customer AZ,10008,"EA -discounts, delivery fees",2025-07-11,0962074,1,6.76,6.76,1.05,5.71,84.41,DSCI07122025.txt
ONE-AZ,One Time Customer AZ,10008,"EA -discounts, delivery fees",2025-07-11,0962074,1,6.76,6.76,1.05,5.71,84.41,DSCI07122025.txt
ONE-JA,One Time Customer - Jako,10008,"EA -discounts, delivery fees",2025-07-09,0961641,1,58,58.00,1.05,56.95,98.18,DSCI07122025.txt
ONE-JA,One Time Customer - Jako,10008,"EA -discounts, delivery fees",2025-08-16,0967354,2,0,0.00,3.49,-3.49,0.00,DSCI07122025.txt
ONE-JA,One Time Customer - Jako,10008,"EA -discounts, delivery fees",2025-08-16,0967354,2,0,0.00,3.49,-3.49,0.00,DSCI07122025.txt
ONE-JA,One Time Customer - Jako,10008,"EA -discounts, delivery fees",2025-08-20,0967953,1,3000,3000.00,1.11,2998.89,99.96,DSCI07122025.txt
ONE-JA,One Time Customer - Jako,10008,"EA -discounts, delivery fees",2025-09-19,0972432,1,50,50.00,2.31,47.69,95.39,DSCI07122025.txt
ONE-JA,One Time Customer - Jako,10008,"EA -discounts, delivery fees",2025-09-19,0972432,7,0,0.00,16.14,-16.14,0.00,DSCI07122025.txt
ONE-JA,One Time Customer - Jako,10008,"EA -discounts, delivery fees",2025-12-13,0985116,1,200,200.00,2.31,197.69,98.85,DSCI07122025.txt
ONE-JH,One Time Customer - Jessie,10008,"EA -discounts, delivery fees",2025-08-02,0965325,1,0,0.00,1.39,-1.39,0.00,DSCI07122025.txt
ONE-JH,One Time Customer - Jessie,10008,"EA -discounts, delivery fees",2025-08-02,0965325,1,0,0.00,1.39,-1.39,0.00,DSCI07122025.txt
ONE-JH,One Time Customer - Jessie,10008,"EA -discounts, delivery fees",2025-12-20,0985738,10,0,0.00,23.06,-23.06,0.00,DSCI07122025.txt
ONE-JY,One Time Customer - Jeff Yu,10008,"EA -discounts, delivery fees",2025-12-13,0985084,1,22,22.00,2.31,19.69,89.52,DSCI07122025.txt
ONFISI,OneFiveSix,10008,"EA -discounts, delivery fees",2025-09-08,0970521,1,20,20.00,2.28,17.72,88.62,DSCI07122025.txt
ONFISI,OneFiveSix,10008,"EA -discounts, delivery fees",2025-09-20,0972601,1,40,40.00,2.31,37.69,94.24,DSCI07122025.txt
ONFISI,OneFiveSix,10008,"EA -discounts, delivery fees",2025-11-29,0982779,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
PAI,PAI Toronto,10008,"EA -discounts, delivery fees",2025-10-17,0976571,1,30,30.00,2.31,27.69,92.31,DSCI07122025.txt
PALAIS,Palais Royale,10008,"EA -discounts, delivery fees",2025-09-02,0970264,1,50,50.00,2.28,47.72,95.45,DSCI07122025.txt
PALAIS,Palais Royale,10008,"EA -discounts, delivery fees",2025-09-11,0971145,1,50,50.00,2.31,47.69,95.39,DSCI07122025.txt
PALAIS,Palais Royale,10008,"EA -discounts, delivery fees",2025-09-22,0973291,1,60,60.00,2.31,57.69,96.16,DSCI07122025.txt
PARTEX,Paris Texas,10008,"EA -discounts, delivery fees",2025-08-12,0966625,1,20,20.00,1.39,18.61,93.03,DSCI07122025.txt
PATRIA,Patria,10008,"EA -discounts, delivery fees",2025-07-29,0964569,1,20,20.00,1.39,18.61,93.03,DSCI07122025.txt
PETPAN,Peter Pan Bistro,10008,"EA -discounts, delivery fees",2025-07-18,0963102,1,20,20.00,1.05,18.95,94.73,DSCI07122025.txt
PETPAN,Peter Pan Bistro,10008,"EA -discounts, delivery fees",2025-08-27,0968825,1,20,20.00,2.28,17.72,88.62,DSCI07122025.txt
PETPAN,Peter Pan Bistro,10008,"EA -discounts, delivery fees",2025-09-11,0971003,1,20,20.00,2.28,17.72,88.62,DSCI07122025.txt
PETPAN,Peter Pan Bistro,10008,"EA -discounts, delivery fees",2025-10-01,0974034,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
PETPAN,Peter Pan Bistro,10008,"EA -discounts, delivery fees",2025-10-07,0974896,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
PETPAN,Peter Pan Bistro,10008,"EA -discounts, delivery fees",2025-10-18,0976609,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
PETPAN,Peter Pan Bistro,10008,"EA -discounts, delivery fees",2025-11-11,0979985,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
PETPAN,Peter Pan Bistro,10008,"EA -discounts, delivery fees",2025-11-13,0980335,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
PETPAN,Peter Pan Bistro,10008,"EA -discounts, delivery fees",2025-11-15,0980711,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
PETPAN,Peter Pan Bistro,10008,"EA -discounts, delivery fees",2025-11-27,0982389,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
PETPAN,Peter Pan Bistro,10008,"EA -discounts, delivery fees",2025-11-28,0982583,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
PETPAN,Peter Pan Bistro,10008,"EA -discounts, delivery fees",2025-12-13,0985088,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
PETPAN,Peter Pan Bistro,10008,"EA -discounts, delivery fees",2025-12-19,0985901,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
PIA-HA,Piano Piano - Harbord,10008,"EA -discounts, delivery fees",2025-07-07,0961348,1,30,30.00,1.17,28.83,96.11,DSCI07122025.txt
PIA-HA,Piano Piano - Harbord,10008,"EA -discounts, delivery fees",2025-12-13,0985134,1,35,35.00,2.31,32.69,93.41,DSCI07122025.txt
PIA-HM,Piano Piano - Hamilton,10008,"EA -discounts, delivery fees",2025-07-04,0960893,1,20,20.00,1.05,18.95,94.73,DSCI07122025.txt
PIA-OA,Piano Piano-Oakville,10008,"EA -discounts, delivery fees",2025-11-19,0981151,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
POMPET,Pompette,10008,"EA -discounts, delivery fees",2025-07-14,0962436,1,40,40.00,1.05,38.95,97.37,DSCI07122025.txt
POMPET,Pompette,10008,"EA -discounts, delivery fees",2025-10-24,0977487,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
POMPET,Pompette,10008,"EA -discounts, delivery fees",2025-10-27,0977924,1,50,50.00,2.31,47.69,95.39,DSCI07122025.txt
POVIME,Por Vida Mezcal & Mexican,10008,"EA -discounts, delivery fees",2025-08-14,0966945,1,20,20.00,1.39,18.61,93.03,DSCI07122025.txt
POVIME,Por Vida Mezcal & Mexican,10008,"EA -discounts, delivery fees",2025-10-14,0975787,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
PROVIS,ProvisionsTO /9245995 Canada Inc,10008,"EA -discounts, delivery fees",2025-09-08,0970473,1,20,20.00,2.28,17.72,88.62,DSCI07122025.txt
QUETZA,Quetzal,10008,"EA -discounts, delivery fees",2025-12-31,0987397,1,35,35.00,2.31,32.69,93.41,DSCI07122025.txt
RE20VI,Restaurant 20 Victoria,10008,"EA -discounts, delivery fees",2025-10-28,0978257,1,35,35.00,2.31,32.69,93.41,DSCI07122025.txt
RE20VI,Restaurant 20 Victoria,10008,"EA -discounts, delivery fees",2025-11-29,0982900,1,35,35.00,2.31,32.69,93.41,DSCI07122025.txt
RETAIL,Retail-,10008,"EA -discounts, delivery fees",2025-08-29,0969335,1,0,0.00,2.28,-2.28,0.00,DSCI07122025.txt
RHF&BM,RH F&B Operations Montreal Inc,10008,"EA -discounts, delivery fees",2025-07-07,0961338,1,48,48.00,1.05,46.95,97.80,DSCI07122025.txt
RHF&BM,RH F&B Operations Montreal Inc,10008,"EA -discounts, delivery fees",2025-07-15,0962587,1,45,45.00,1.39,43.61,96.90,DSCI07122025.txt
RHF&BM,RH F&B Operations Montreal Inc,10008,"EA -discounts, delivery fees",2025-07-21,0963442,1,45,45.00,1.39,43.61,96.90,DSCI07122025.txt
RHF&BM,RH F&B Operations Montreal Inc,10008,"EA -discounts, delivery fees",2025-07-28,0964562,1,45,45.00,1.39,43.61,96.90,DSCI07122025.txt
RHF&BM,RH F&B Operations Montreal Inc,10008,"EA -discounts, delivery fees",2025-07-29,0964712,1,45,45.00,1.39,43.61,96.90,DSCI07122025.txt
RHF&BM,RH F&B Operations Montreal Inc,10008,"EA -discounts, delivery fees",2025-08-05,0965666,1,45,45.00,1.39,43.61,96.90,DSCI07122025.txt
RHF&BM,RH F&B Operations Montreal Inc,10008,"EA -discounts, delivery fees",2025-08-11,0966550,1,48,48.00,1.39,46.61,97.10,DSCI07122025.txt
RHF&BM,RH F&B Operations Montreal Inc,10008,"EA -discounts, delivery fees",2025-08-19,0967753,1,45,45.00,1.39,43.61,96.90,DSCI07122025.txt
RHF&BM,RH F&B Operations Montreal Inc,10008,"EA -discounts, delivery fees",2025-08-21,0968148,1,45,45.00,1.75,43.25,96.12,DSCI07122025.txt
RHF&BM,RH F&B Operations Montreal Inc,10008,"EA -discounts, delivery fees",2025-09-08,0970438,1,45,45.00,2.28,42.72,94.94,DSCI07122025.txt
RHF&BM,RH F&B Operations Montreal Inc,10008,"EA -discounts, delivery fees",2025-09-15,0971637,1,45,45.00,2.31,42.69,94.88,DSCI07122025.txt
RHF&BM,RH F&B Operations Montreal Inc,10008,"EA -discounts, delivery fees",2025-09-22,0972605,1,45,45.00,2.31,42.69,94.88,DSCI07122025.txt
RHF&BM,RH F&B Operations Montreal Inc,10008,"EA -discounts, delivery fees",2025-09-24,0972959,1,45,45.00,2.31,42.69,94.88,DSCI07122025.txt
RHF&BM,RH F&B Operations Montreal Inc,10008,"EA -discounts, delivery fees",2025-09-29,0973820,1,150,150.00,2.31,147.69,98.46,DSCI07122025.txt
RHF&BM,RH F&B Operations Montreal Inc,10008,"EA -discounts, delivery fees",2025-10-06,0974872,1,45,45.00,2.31,42.69,94.88,DSCI07122025.txt
RHF&BM,RH F&B Operations Montreal Inc,10008,"EA -discounts, delivery fees",2025-10-14,0975953,1,50,50.00,2.31,47.69,95.39,DSCI07122025.txt
RHF&BM,RH F&B Operations Montreal Inc,10008,"EA -discounts, delivery fees",2025-10-23,0977270,1,45,45.00,2.31,42.69,94.88,DSCI07122025.txt
RHF&BM,RH F&B Operations Montreal Inc,10008,"EA -discounts, delivery fees",2025-10-30,0978416,1,56,56.00,2.31,53.69,95.88,DSCI07122025.txt
RHF&BM,RH F&B Operations Montreal Inc,10008,"EA -discounts, delivery fees",2025-11-06,0979430,1,45,45.00,2.31,42.69,94.88,DSCI07122025.txt
RHF&BM,RH F&B Operations Montreal Inc,10008,"EA -discounts, delivery fees",2025-11-10,0979971,1,60,60.00,2.31,57.69,96.16,DSCI07122025.txt
RHF&BM,RH F&B Operations Montreal Inc,10008,"EA -discounts, delivery fees",2025-11-25,0982184,1,50,50.00,2.31,47.69,95.39,DSCI07122025.txt
RHF&BM,RH F&B Operations Montreal Inc,10008,"EA -discounts, delivery fees",2025-12-08,0984033,1,45,45.00,2.31,42.69,94.88,DSCI07122025.txt
RHF&BM,RH F&B Operations Montreal Inc,10008,"EA -discounts, delivery fees",2025-12-17,0985628,1,45,45.00,2.31,42.69,94.88,DSCI07122025.txt
RHF&BM,RH F&B Operations Montreal Inc,10008,"EA -discounts, delivery fees",2025-12-30,0986627,1,50,50.00,2.31,47.69,95.39,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10008,"EA -discounts, delivery fees",2025-07-15,0962459,1,20,20.00,1.05,18.95,94.73,DSCI07122025.txt
ROTHWA,Roll This Way,10008,"EA -discounts, delivery fees",2025-07-19,0963251,12,6,72.00,12.64,59.36,82.44,DSCI07122025.txt
RUBYSO,Ruby Soho,10008,"EA -discounts, delivery fees",2025-07-03,0960699,1,20,20.00,1.05,18.95,94.73,DSCI07122025.txt
RUBYSO,Ruby Soho,10008,"EA -discounts, delivery fees",2025-07-07,0961261,1,20,20.00,1.05,18.95,94.73,DSCI07122025.txt
RUBYSO,Ruby Soho,10008,"EA -discounts, delivery fees",2025-07-09,0961619,1,20,20.00,1.05,18.95,94.73,DSCI07122025.txt
RUBYSO,Ruby Soho,10008,"EA -discounts, delivery fees",2025-07-28,0964495,1,20,20.00,1.39,18.61,93.03,DSCI07122025.txt
RUBYSO,Ruby Soho,10008,"EA -discounts, delivery fees",2025-11-03,0978789,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
RUBYSO,Ruby Soho,10008,"EA -discounts, delivery fees",2025-11-15,0980760,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
RUBYSO,Ruby Soho,10008,"EA -discounts, delivery fees",2025-11-20,0981423,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
RUBYSO,Ruby Soho,10008,"EA -discounts, delivery fees",2025-11-26,0982276,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
RUBYSO,Ruby Soho,10008,"EA -discounts, delivery fees",2025-12-13,0985053,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
SAJOTA,Saint John's Tavern,10008,"EA -discounts, delivery fees",2025-08-25,0968580,1,20,20.00,2.28,17.72,88.62,DSCI07122025.txt
SAMRES,Sammarco Restaurant Inc.,10008,"EA -discounts, delivery fees",2025-09-08,0970502,1,20,20.00,2.28,17.72,88.62,DSCI07122025.txt
SEHORE,Seahorse Restaurant,10008,"EA -discounts, delivery fees",2025-10-02,0974377,1,40,40.00,2.31,37.69,94.24,DSCI07122025.txt
SENATO,The Senator Restuarant Limited,10008,"EA -discounts, delivery fees",2025-07-29,0964609,1,20,20.00,1.39,18.61,93.03,DSCI07122025.txt
SOHO,Soho House Toronto,10008,"EA -discounts, delivery fees",2025-12-10,0984537,1,30,30.00,2.31,27.69,92.31,DSCI07122025.txt
SPIYOR,Spirit of York Distillery Co.,10008,"EA -discounts, delivery fees",2025-07-30,0964829,1,20,20.00,1.39,18.61,93.03,DSCI07122025.txt
SPIYOR,Spirit of York Distillery Co.,10008,"EA -discounts, delivery fees",2025-12-01,0982967,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
SPIYOR,Spirit of York Distillery Co.,10008,"EA -discounts, delivery fees",2025-12-30,0987072,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
STORES,Stop Restaurant,10008,"EA -discounts, delivery fees",2025-10-25,0977727,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
STORES,Stop Restaurant,10008,"EA -discounts, delivery fees",2025-12-24,0986645,1,50,50.00,2.31,47.69,95.39,DSCI07122025.txt
SUMHIL,Summerhill Market - Rosedale,10008,"EA -discounts, delivery fees",2025-07-21,0963447,2,0,0.00,2.79,-2.79,0.00,DSCI07122025.txt
SUMHIL,Summerhill Market - Rosedale,10008,"EA -discounts, delivery fees",2025-09-25,0973135,1,0,0.00,2.31,-2.31,0.00,DSCI07122025.txt
SUNCHI,Sunny's Kensington Inc.,10008,"EA -discounts, delivery fees",2025-11-08,0979837,1,30,30.00,2.31,27.69,92.31,DSCI07122025.txt
SUSIES,Susie's Rise & Dine,10008,"EA -discounts, delivery fees",2025-07-16,0962742,1,20,20.00,1.05,18.95,94.73,DSCI07122025.txt
SUSIES,Susie's Rise & Dine,10008,"EA -discounts, delivery fees",2025-07-23,0963810,1,20,20.00,1.39,18.61,93.03,DSCI07122025.txt
SUSIES,Susie's Rise & Dine,10008,"EA -discounts, delivery fees",2025-08-15,0967161,1,20,20.00,1.39,18.61,93.03,DSCI07122025.txt
SUSIES,Susie's Rise & Dine,10008,"EA -discounts, delivery fees",2025-08-22,0968264,1,20,20.00,1.75,18.25,91.27,DSCI07122025.txt
VIAALL,Via Allegro Ristroante,10008,"EA -discounts, delivery fees",2025-08-04,0965484,1,40,40.00,1.39,38.61,96.51,DSCI07122025.txt
VICTOR,Victor Restaurant,10008,"EA -discounts, delivery fees",2025-09-12,0971151,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
VICTOR,Victor Restaurant,10008,"EA -discounts, delivery fees",2025-10-18,0976612,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
VIN-YO,Vintage Conservatory - Yorkville,10008,"EA -discounts, delivery fees",2025-10-25,0977661,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
VIN-YO,Vintage Conservatory - Yorkville,10008,"EA -discounts, delivery fees",2025-11-22,0981806,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
VINTAG,Vintage Conservatory - King,10008,"EA -discounts, delivery fees",2025-09-09,0970608,1,20,20.00,2.28,17.72,88.62,DSCI07122025.txt
VINTAG,Vintage Conservatory - King,10008,"EA -discounts, delivery fees",2025-09-18,0972063,1,20,20.00,2.31,17.69,88.47,DSCI07122025.txt
VINTOR,2286214 Ontario Inc. o/a Vinny Toronto,10008,"EA -discounts, delivery fees",2025-07-09,0961523,1,20,20.00,1.05,18.95,94.73,DSCI07122025.txt
ACEHOT,The Ace Hotel,10010,Fresh Fish -Sold By EACH,2025-12-10,0984539,1,30,30.00,6.97,23.03,76.76,DSCI07122025.txt
AXIEL,Axiel Foods - MCEWAN GROUP,10010,Fresh Fish -Sold By EACH,2025-08-06,0965810,1,100,100.00,7.42,92.58,92.58,DSCI07122025.txt
AXIEL,Axiel Foods - MCEWAN GROUP,10010,Fresh Fish -Sold By EACH,2025-08-13,0966873,1,0,0.00,7.47,-7.47,0.00,DSCI07122025.txt
