cust_code,customer_name,item_code,item_description,invoice_date,invoice_no,quantity,price,amount,cost,profit,margin,source_file
JOSO,Joso's,10830,"Halibut Wild (H&G, Atlantic)",2026-03-13,0996800,16.7,22.5,375.75,274.25,101.50,27.01,DSCI.txt
ADR-YV,Adrak Restaurant Yorkville,10835,"Halibut Wild (Fillet Net, Atl)",2026-03-13,0996789,5.5,32.95,181.23,123.37,57.86,31.93,DSCI.txt
AXIEL,Axiel Foods - MCEWAN GROUP,10835,"Halibut Wild (Fillet Net, Atl)",2026-03-14,0996927,3.7,27.95,103.42,82.99,20.43,19.75,DSCI.txt
AXIEL,Axiel Foods - MCEWAN GROUP,10835,"Halibut Wild (Fillet Net, Atl)",2026-03-16,0997038,4.2,27.95,117.39,94.21,23.18,19.75,DSCI.txt
AXIELR,Axiel Foods - Retail Web,10835,"Halibut Wild (Fillet Net, Atl)",2026-03-14,0996944,2.25,32.24,72.54,50.47,22.07,30.43,DSCI.txt
AXIELR,Axiel Foods - Retail Web,10835,"Halibut Wild (Fillet Net, Atl)",2026-03-14,0996944,2.25,32.24,72.54,50.47,22.07,30.43,DSCI.txt
AXIELR,Axiel Foods - Retail Web,10835,"Halibut Wild (Fillet Net, Atl)",2026-03-14,0996944,0.75,37.2,27.90,16.82,11.08,39.70,DSCI.txt
CHASER,The Chase,10835,"Halibut Wild (Fillet Net, Atl)",2026-03-09,0996122,13.6,31.95,434.52,305.06,129.46,29.79,DSCI.txt
COM-CI,Compass Group Canada /CIBC,10835,"Halibut Wild (Fillet Net, Atl)",2026-03-09,0996124,1.9,31.95,60.71,42.62,18.09,29.80,DSCI.txt
COM-CI,Compass Group Canada /CIBC,10835,"Halibut Wild (Fillet Net, Atl)",2026-03-10,0996263,1.7,31.95,54.32,38.13,16.19,29.80,DSCI.txt
HARLEY,Harley farms,10835,"Halibut Wild (Fillet Net, Atl)",2026-03-11,0996461,3.6,31.95,115.02,80.75,34.27,29.79,DSCI.txt
KIIN,KiiN Restaurant - 326 Adelaide,10835,"Halibut Wild (Fillet Net, Atl)",2026-03-11,0996453,1,32.95,32.95,22.43,10.52,31.92,DSCI.txt
MAGOCL,Magna Golf Club,10835,"Halibut Wild (Fillet Net, Atl)",2026-03-14,0996897,16,31.95,511.20,358.89,152.31,29.79,DSCI.txt
O&B-LU,Oliver & Bonacini Luma,10835,"Halibut Wild (Fillet Net, Atl)",2026-03-12,0996584,17.7,31.95,565.52,397.02,168.50,29.79,DSCI.txt
O&B-SI,OBR Catering Ltd o/a Sixty Eight,10835,"Halibut Wild (Fillet Net, Atl)",2026-03-10,0996273,3.4,39.95,135.83,76.26,59.57,43.85,DSCI.txt
OLDE,Just An Olde Fashion Butchery,10835,"Halibut Wild (Fillet Net, Atl)",2026-03-11,0996409,4.2,31.95,134.19,94.21,39.98,29.79,DSCI.txt
OLFARE,XII - Old Fashioned Restaurant Inc.,10835,"Halibut Wild (Fillet Net, Atl)",2026-03-11,0996415,2.3,49.95,114.89,51.59,63.30,55.10,DSCI.txt
OSTGIU,Osteria Giulia,10835,"Halibut Wild (Fillet Net, Atl)",2026-03-10,0996275,3.5,32.95,115.33,78.51,36.82,31.93,DSCI.txt
OSTGIU,Osteria Giulia,10835,"Halibut Wild (Fillet Net, Atl)",2026-03-11,0996445,3.4,32.95,112.03,76.26,35.77,31.92,DSCI.txt
OSTGIU,Osteria Giulia,10835,"Halibut Wild (Fillet Net, Atl)",2026-03-12,0996583,12.5,32.95,411.88,280.38,131.50,31.93,DSCI.txt
OSTGIU,Osteria Giulia,10835,"Halibut Wild (Fillet Net, Atl)",2026-03-14,0996887,6.7,32.95,220.77,150.29,70.48,31.93,DSCI.txt
PADELL,Padella Italian Eatery,10835,"Halibut Wild (Fillet Net, Atl)",2026-03-14,0996873,3,32.95,98.85,67.29,31.56,31.92,DSCI.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2026-03-09,0996090,3.4,31.95,108.63,76.26,32.37,29.79,DSCI.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2026-03-10,0996222,7,31.95,223.65,157.02,66.63,29.79,DSCI.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2026-03-12,0996499,7.5,31.95,239.63,168.23,71.40,29.80,DSCI.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2026-03-14,0996810,5,31.95,159.75,112.15,47.60,29.79,DSCI.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2026-03-16,0997013,5,31.95,159.75,112.15,47.60,29.79,DSCI.txt
ABRIEL,Abrielle,10890,Hamachi-Amberjack Fresh Fillet,2026-03-09,0996166,5.2,39.95,207.74,152.00,55.74,26.83,DSCI.txt
ABRIEL,Abrielle,10890,Hamachi-Amberjack Fresh Fillet,2026-03-14,0996920,3.9,39.95,155.81,90.30,65.51,42.04,DSCI.txt
LESEBI,Le Sélect Bistro,10890,Hamachi-Amberjack Fresh Fillet,2026-03-12,0996519,7.5,39.95,299.63,216.61,83.02,27.71,DSCI.txt
MADTO,1001069379 Ontario Inc/ Mademoiselle,10890,Hamachi-Amberjack Fresh Fillet,2026-03-12,0996517,4,30.95,123.80,115.52,8.28,6.69,DSCI.txt
VINTAG,Vintage Conservatory - King,10890,Hamachi-Amberjack Fresh Fillet,2026-03-11,0996454,10,39.95,399.50,288.81,110.69,27.71,DSCI.txt
BARVEN,Bar Vendetta,10895,"Hiramasa (whole, Fresh) NZ",2026-03-12,0996536,6.6,20.95,138.27,92.67,45.60,32.98,DSCI.txt
DANPIZ,Danny's Pizza-D1,10895,"Hiramasa (whole, Fresh) NZ",2026-03-10,0996243,6.6,22.95,151.47,92.67,58.80,38.82,DSCI.txt
FAVTHA,Favorites Thai BBQ,10895,"Hiramasa (whole, Fresh) NZ",2026-03-10,0996309,13.6,20.95,284.92,190.95,93.97,32.98,DSCI.txt
FAVTHA,Favorites Thai BBQ,10895,"Hiramasa (whole, Fresh) NZ",2026-03-13,0996798,20.4,20.95,427.38,287.27,140.11,32.78,DSCI.txt
GENPUB,General Public Restaurant,10895,"Hiramasa (whole, Fresh) NZ",2026-03-11,0996379,8.5,20.95,178.08,119.35,58.73,32.98,DSCI.txt
GENPUB,General Public Restaurant,10895,"Hiramasa (whole, Fresh) NZ",2026-03-14,0996906,7.8,20.95,163.41,109.84,53.57,32.78,DSCI.txt
OLDYOR,The Old York Tavern,10895,"Hiramasa (whole, Fresh) NZ",2026-03-16,0996982,6.3,21.95,138.29,88.72,49.57,35.85,DSCI.txt
RE20VI,Restaurant 20 Victoria,10895,"Hiramasa (whole, Fresh) NZ",2026-03-12,0996605,6.3,22.95,144.59,88.46,56.13,38.82,DSCI.txt
VICTOR,Victor Restaurant,10895,"Hiramasa (whole, Fresh) NZ",2026-03-10,0996321,27.6,20.95,578.22,387.53,190.69,32.98,DSCI.txt
ALORES,Alo Restaurant - Spadina,11000,Lobster Culls,2026-03-09,0996139,13.5,18.95,255.83,168.45,87.38,34.16,DSCI.txt
ALORES,Alo Restaurant - Spadina,11000,Lobster Culls,2026-03-10,0996296,12.1,18.95,229.30,150.98,78.32,34.16,DSCI.txt
ALORES,Alo Restaurant - Spadina,11000,Lobster Culls,2026-03-11,0996423,12.1,18.95,229.30,150.98,78.32,34.16,DSCI.txt
ALORES,Alo Restaurant - Spadina,11000,Lobster Culls,2026-03-13,0996743,9.45,18.95,179.08,117.91,61.17,34.16,DSCI.txt
ALORES,Alo Restaurant - Spadina,11000,Lobster Culls,2026-03-14,0996923,2.8,18.95,53.06,36.11,16.95,31.95,DSCI.txt
DANICO,DaNico Restaurant,11000,Lobster Culls,2026-03-11,0996459,11.3,14,158.20,141.00,17.20,10.87,DSCI.txt
DANICO,DaNico Restaurant,11000,Lobster Culls,2026-03-12,0996606,7.7,14,107.80,96.08,11.72,10.87,DSCI.txt
DANICO,DaNico Restaurant,11000,Lobster Culls,2026-03-13,0996766,5.8,14,81.20,72.37,8.83,10.87,DSCI.txt
DANICO,DaNico Restaurant,11000,Lobster Culls,2026-03-14,0996907,10.2,14,142.80,131.54,11.26,7.89,DSCI.txt
DONCAS,Don Alfonso,11000,Lobster Culls,2026-03-11,0996426,29.8,16.95,505.11,371.83,133.28,26.39,DSCI.txt
DONCAS,Don Alfonso,11000,Lobster Culls,2026-03-13,0996727,24.45,16.95,414.43,305.08,109.35,26.39,DSCI.txt
FLORTR,Florin Trattoria,11000,Lobster Culls,2026-03-10,0996294,5.9,16.95,100.01,73.62,26.39,26.39,DSCI.txt
ONE-JY,One Time Customer - Jeff Yu,11000,Lobster Culls,2026-03-12,0996611,5.8,13.75,79.75,72.37,7.38,9.25,DSCI.txt
RE20VI,Restaurant 20 Victoria,11000,Lobster Culls,2026-03-14,0996919,1.9,18.95,36.01,24.50,11.51,31.96,DSCI.txt
SOFRES,Sofia Restaurant & Bar,11000,Lobster Culls,2026-03-13,0996741,12.35,15.95,196.98,154.10,42.88,21.77,DSCI.txt
SOFRES,Sofia Restaurant & Bar,11000,Lobster Culls,2026-03-14,0996903,4.8,15.95,76.56,61.90,14.66,19.15,DSCI.txt
VERITY,Verity Club,11000,Lobster Culls,2026-03-12,0996608,5.7,16.95,96.62,71.12,25.50,26.39,DSCI.txt
VERITY,Verity Club,11000,Lobster Culls,2026-03-13,0996717,4.75,16.95,80.51,59.27,21.24,26.38,DSCI.txt
ADR-YV,Adrak Restaurant Yorkville,11005,Lobster (1.25),2026-03-09,0996157,11.6,24.95,289.42,227.43,61.99,21.42,DSCI.txt
ALOETT,Aloette Restaurant - Spadina,11005,Lobster (1.25),2026-03-16,0997036,3.9,20.95,81.71,77.06,4.65,5.69,DSCI.txt
AXIEL,Axiel Foods - MCEWAN GROUP,11005,Lobster (1.25),2026-03-13,0996769,6.65,25.95,172.57,131.40,41.17,23.86,DSCI.txt
BUCA-V,2817342 Ontario Inc o/a Buca VAUGHAN,11005,Lobster (1.25),2026-03-10,0996298,13.2,24.95,329.34,258.80,70.54,21.42,DSCI.txt
BUCA-Y,2817340 Ontario inc / Buca Yorkville,11005,Lobster (1.25),2026-03-13,0996748,19.65,24.95,490.27,382.11,108.16,22.06,DSCI.txt
CNTOWE,CN Tower,11005,Lobster (1.25),2026-03-16,0997022,39.75,18.95,753.26,785.41,-32.15,-4.27,DSCI.txt
HARB60,Harbour 60 Toronto,11005,Lobster (1.25),2026-03-14,0996895,8,23.95,191.60,158.07,33.53,17.50,DSCI.txt
HARB60,Harbour 60 Toronto,11005,Lobster (1.25),2026-03-16,0997034,6.75,23.95,161.66,133.37,28.29,17.50,DSCI.txt
KIIN,KiiN Restaurant - 326 Adelaide,11005,Lobster (1.25),2026-03-11,0996450,4.75,24.95,118.51,93.13,25.38,21.42,DSCI.txt
KIIN,KiiN Restaurant - 326 Adelaide,11005,Lobster (1.25),2026-03-12,0996597,4.55,24.95,113.52,88.48,25.04,22.06,DSCI.txt
LABABA,2817347 Ontario Inc. / Bar Banane,11005,Lobster (1.25),2026-03-12,0996592,5.15,26.95,138.79,100.15,38.64,27.84,DSCI.txt
LABABA,2817347 Ontario Inc. / Bar Banane,11005,Lobster (1.25),2026-03-13,0996718,4,26.95,107.80,77.78,30.02,27.84,DSCI.txt
LABABA,2817347 Ontario Inc. / Bar Banane,11005,Lobster (1.25),2026-03-14,0996890,3.85,26.95,103.76,76.07,27.69,26.69,DSCI.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2026-03-11,0996436,3.95,24.95,98.55,77.44,21.11,21.42,DSCI.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2026-03-12,0996595,2.7,24.95,67.37,52.50,14.87,22.07,DSCI.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2026-03-13,0996759,6.7,24.95,167.17,132.38,34.79,20.81,DSCI.txt
LABANA,2817343 Ontario Inc. / La Banane,11005,Lobster (1.25),2026-03-14,0996900,3.75,24.95,93.56,74.10,19.46,20.80,DSCI.txt
LUCIE,Lucie,11005,Lobster (1.25),2026-03-10,0996295,19.7,23.95,471.82,386.23,85.59,18.14,DSCI.txt
LUCIE,Lucie,11005,Lobster (1.25),2026-03-12,0996593,13.3,23.95,318.54,258.63,59.91,18.81,DSCI.txt
LUCIE,Lucie,11005,Lobster (1.25),2026-03-13,0996719,33.4,23.95,799.93,649.50,150.43,18.81,DSCI.txt
LUCIE,Lucie,11005,Lobster (1.25),2026-03-16,0997027,19.7,23.95,471.82,389.25,82.57,17.50,DSCI.txt
MOTTON,Mother Tongue,11005,Lobster (1.25),2026-03-16,0997026,2.55,23.95,61.07,50.38,10.69,17.50,DSCI.txt
PEADIV,Pearl Diver,11005,Lobster (1.25),2026-03-13,0996758,2.8,24.95,69.86,55.32,14.54,20.81,DSCI.txt
PEADIV,Pearl Diver,11005,Lobster (1.25),2026-03-14,0996893,2.65,24.95,66.12,52.36,13.76,20.81,DSCI.txt
PRISEA,Prime Seafood Palace,11005,Lobster (1.25),2026-03-13,0996747,13.15,23.95,314.94,255.72,59.22,18.81,DSCI.txt
SASFRA,Sassafraz,11005,Lobster (1.25),2026-03-14,0996891,3.75,24.95,93.56,74.10,19.46,20.80,DSCI.txt
YORCLU,York Club,11005,Lobster (1.25),2026-03-09,0996132,15.6,23.95,373.62,305.85,67.77,18.14,DSCI.txt
YORCLU,York Club,11005,Lobster (1.25),2026-03-11,0996425,15.9,23.95,380.81,311.73,69.08,18.14,DSCI.txt
YORCLU,York Club,11005,Lobster (1.25),2026-03-13,0996746,15.75,23.95,377.21,306.27,70.94,18.81,DSCI.txt
ALOETT,Aloette Restaurant - Spadina,11008,Lobster (1.5),2026-03-09,0996152,4.55,20.95,95.32,89.49,5.83,6.12,DSCI.txt
ALOETT,Aloette Restaurant - Spadina,11008,Lobster (1.5),2026-03-11,0996440,4.95,20.95,103.70,97.35,6.35,6.12,DSCI.txt
AXIEL,Axiel Foods - MCEWAN GROUP,11008,Lobster (1.5),2026-03-09,0996154,7.65,23.95,183.22,150.46,32.76,17.88,DSCI.txt
